"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"55","Lynden Gooch",1720,"2","43","67.3","23.8","42.6","617","21","44","2023-2024","27","us USA","2 Teams","eng Championship","31","1,720","19.1","19","12","1","2","0","2","2","0","0","0","674","1001","67.3","16","80","29","10","121","11697","4846","335","399","84","258","353","73.1","64","172","37.2","43","34","3","4","2","0","0","2","1","0","0","1","0","0","617","4468","2359","73","41","14","23","30","675","94","61","26","42.6","28","45.9","44","29","25","14","5","23","43","53.5","20","21","2","19","21","65","42","0","5","16","23.8","DF,FW"
"56","Anfernee Dijksteel",744,"0","15","84.3","45.5","38.9","336","13","9","2023-2024","26","sr SUR","Middlesbrough","eng Championship","20","744","8.3","8","12","12","0","0","0","0","0","0","0","431","511","84.3","6","14","6","1","24","6072","1519","256","272","94.1","149","176","84.7","11","19","57.9","15","14","0","0","0","1","0","0","0","0","0","0","0","0","336","1877","1007","23","15","1","14","11","383","54","18","7","38.9","9","50","9","6","7","2","0","5","12","41.7","7","14","5","9","13","22","15","0","5","6","45.5","DF"
"57","Erik Pieters",1573,"1","17","85.9","65.4","50","616","19","27","2023-2024","34","nl NED","West Brom","eng Championship","22","1,573","17.5","19","3","16","0","0","0","0","0","0","0","1017","1184","85.9","4","58","5","3","69","17497","6421","460","506","90.9","476","545","87.3","66","95","69.5","17","16","0","0","1","0","0","1","1","0","0","0","0","0","616","2940","1867","15","16","0","12","0","789","10","2","1","50","1","50","27","14","18","8","1","10","17","58.8","7","17","8","9","19","46","53","2","34","18","65.4","DF"
"58","Joël Piroe",2790,"9","88","80","27.8","45.1","639","10","29","2023-2024","23","nl NED","2 Teams","eng Championship","45","2,790","31","31","14","1","13","3","16","11","2","2","0","690","862","80","37","69","20","0","116","10124","2657","385","460","83.7","241","280","86.1","32","44","72.7","88","74","0","4","10","0","0","9","8","0","0","1","0","0","639","3107","1505","46","34","12","53","30","826","136","51","23","45.1","24","47.1","29","21","2","20","7","8","26","30.8","18","18","3","15","10","39","11","0","20","52","27.8","MF,FW"
"59","Jacob Greaves",3870,"8","58","88.2","72.8","48","2246","44","76","2023-2024","22","eng ENG","Hull City","eng Championship","43","3,870","43","43","0","0","2","4","6","2","0","0","0","2978","3377","88.2","23","150","14","2","161","53465","17662","1136","1232","92.2","1625","1745","93.1","178","308","57.8","58","43","1","2","6","4","2","8","5","0","0","1","2","0","2246","9544","4686","36","27","6","20","11","2667","26","25","12","48","10","40","76","53","40","33","3","37","59","62.7","22","55","36","19","44","120","198","1","177","66","72.8","DF"
"60","Ilia Gruev",1774,"1","27","90","64.5","66.7","693","27","47","2023-2024","23","bg BUL","Leeds United","eng Championship","29","1,774","19.7","20","9","10","0","1","1","0","0","0","0","1084","1204","90","14","80","6","1","86","18280","5047","527","555","95","449","476","94.3","86","128","67.2","27","19","5","0","1","0","2","1","1","0","0","0","0","0","693","3113","1497","11","9","0","7","6","888","8","3","2","66.7","0","0","47","24","18","23","6","12","31","38.7","19","16","4","12","27","74","14","0","20","11","64.5","MF"
"61","Jimmy Dunne",2344,"4","34","77.6","65.2","46.7","845","23","48","2023-2024","25","ie IRL","QPR","eng Championship","29","2,344","26","27","2","7","1","1","2","1","0","0","0","1200","1547","77.6","15","71","7","3","77","22947","9105","439","524","83.8","611","734","83.2","138","251","55","34","27","2","0","4","0","1","4","2","1","0","1","0","0","845","4273","2259","26","18","2","18","10","1081","17","15","7","46.7","7","46.7","48","26","31","14","3","20","27","74.1","7","19","10","9","23","71","121","0","122","65","65.2","DF"
"62","Liam Cullen",2372,"12","55","73.4","31.5","36","418","11","32","2023-2024","24","wls WAL","Swansea City","eng Championship","45","2,372","26.4","30","15","0","7","5","12","7","0","1","1","419","571","73.4","23","29","17","2","52","6435","1381","237","290","81.7","149","191","78","23","49","46.9","55","46","0","0","7","2","0","12","9","0","0","2","1","0","418","1811","556","22","17","10","37","24","515","130","25","9","36","15","60","32","17","9","17","6","17","37","45.9","20","24","5","19","11","43","38","1","39","85","31.5","FW,MF"
"63","Mileta Rajovic",1854,"2","26","62.1","37.7","40","241","4","8","2023-2024","24","dk DEN","Watford","eng Championship","41","1,854","20.6","17","24","2","10","0","10","10","0","0","0","236","380","62.1","16","15","5","0","21","2842","473","144","210","68.6","58","96","60.4","7","18","38.9","26","20","0","1","2","1","2","2","1","0","0","1","0","0","241","815","236","7","9","3","55","21","380","70","15","6","40","9","60","8","4","2","1","5","4","11","36.4","7","10","5","5","4","12","16","0","52","86","37.7","FW"
"64","Luke McNally",3199,"1","24","80.5","68.1","75","982","47","68","2023-2024","23","ie IRL","Stoke City","eng Championship","38","3,199","35.5","36","2","4","2","1","3","2","0","0","0","1260","1566","80.5","6","70","3","0","68","25679","8457","337","404","83.4","781","887","88","131","239","54.8","24","19","0","1","4","0","0","1","0","0","0","1","0","0","982","5002","2702","17","9","2","9","2","1147","6","8","6","75","2","25","68","48","41","25","2","35","65","53.8","30","52","32","20","47","115","185","0","124","58","68.1","DF"
"65","Liam Kitching",2233,"5","24","82.7","57.4","28.6","993","35","32","2023-2024","23","eng ENG","Coventry City","eng Championship","28","2,233","24.8","25","3","8","1","1","2","1","0","0","0","1252","1514","82.7","5","95","6","1","96","24438","10987","393","452","86.9","727","808","90","124","220","56.4","24","20","1","0","2","1","0","5","3","0","0","2","0","0","993","4735","2948","11","13","0","11","1","1170","6","7","2","28.6","5","71.4","32","16","23","8","1","15","33","45.5","18","30","20","10","35","67","100","1","54","40","57.4","DF"
"66","Junior Firpo",1786,"7","49","80.5","53.7","38.1","739","25","59","2023-2024","26","do DOM","Leeds United","eng Championship","26","1,786","19.8","19","7","2","0","7","7","0","0","0","0","1051","1305","80.5","28","83","22","10","103","15916","5536","560","634","88.3","426","508","83.9","39","82","47.6","49","44","3","1","1","0","0","7","7","0","0","0","0","0","739","2851","1442","35","22","11","20","10","941","131","21","8","38.1","9","42.9","59","41","25","23","11","41","58","70.7","17","25","5","20","25","84","40","0","44","38","53.7","DF"
"67","Dan Scarr",2219,"2","14","81.7","68.6","100","802","23","21","2023-2024","28","eng ENG","Plymouth Argyle","eng Championship","28","2,219","24.7","25","3","8","1","0","1","1","0","0","0","1073","1313","81.7","3","32","1","0","48","22592","8774","248","289","85.8","685","757","90.5","134","250","53.6","14","13","0","0","1","0","0","2","2","0","0","0","0","0","802","3027","1491","1","1","0","4","4","933","0","2","2","100","0","0","21","15","10","11","0","10","20","50","10","42","33","9","23","44","131","0","70","32","68.6","DF"
"68","Alan Browne",3165,"8","88","71.7","43.3","56.2","1007","54","76","2023-2024","28","ie IRL","Preston","eng Championship","41","3,165","35.2","36","5","1","4","4","8","3","1","1","0","1117","1557","71.7","46","145","28","8","140","20810","6544","476","579","82.2","463","582","79.6","156","291","53.6","88","62","15","4","4","1","2","8","6","0","1","1","0","0","1007","5251","2049","39","46","9","75","34","1136","87","73","41","56.2","26","35.6","76","49","35","30","11","40","81","49.4","41","53","14","39","54","130","56","3","68","89","43.3","MF,DF"
"69","Ashley Barnes",2503,"7","49","75.2","39.8","40","396","4","15","2023-2024","33","eng ENG","Norwich City","eng Championship","35","2,503","27.8","30","5","0","6","5","11","5","1","1","0","372","495","75.2","20","37","11","0","57","6057","1301","186","229","81.2","149","181","82.3","25","41","61","49","40","0","2","5","2","0","7","6","0","0","1","0","0","396","1263","457","12","13","4","47","26","531","89","15","6","40","7","46.7","15","10","6","6","3","8","18","44.4","10","18","6","12","4","19","29","1","45","68","39.8","MF,FW"
"70","Ellis Simms",2724,"4","55","65.2","35.4","33.3","464","2","12","2023-2024","22","eng ENG","Coventry City","eng Championship","46","2,724","30.3","30","16","0","13","1","14","13","0","0","0","291","446","65.2","16","27","16","3","36","4071","873","175","242","72.3","83","118","70.3","14","26","53.8","55","35","0","5","9","5","1","4","1","0","0","3","0","0","464","2788","1128","56","26","33","91","46","615","237","45","15","33.3","25","55.6","12","7","2","4","6","4","11","36.4","7","9","2","7","2","14","20","0","51","93","35.4","FW"
"71","Aaron Connolly",1215,"2","22","70.6","30.6","32","201","3","6","2023-2024","23","ie IRL","Hull City","eng Championship","28","1,215","13.5","13","15","10","8","0","8","8","0","0","0","125","177","70.6","8","8","2","0","11","1704","273","81","97","83.5","32","45","71.1","5","13","38.5","22","13","0","2","2","3","2","2","0","0","0","1","1","0","201","1147","435","15","10","12","34","17","234","67","25","8","32","13","52","6","4","2","3","1","0","4","0","4","5","0","5","3","9","4","0","11","25","30.6","FW"
"72","Matty Jacob",801,"2","6","80.7","47.8","25","344","9","20","2023-2024","22","eng ENG","Hull City","eng Championship","14","801","8.9","8","6","12","0","0","0","0","0","0","0","431","534","80.7","0","37","3","1","46","6872","2368","224","251","89.2","175","210","83.3","21","45","46.7","6","3","0","0","2","0","1","2","1","0","0","1","0","0","344","1269","590","10","8","1","8","5","381","17","8","2","25","6","75","20","13","8","9","3","13","18","72.2","5","14","8","6","9","29","37","0","22","24","47.8","DF"
"73","Ben Wilmot",2043,"6","23","77.7","63.4","54.5","907","31","18","2023-2024","23","eng ENG","Stoke City","eng Championship","25","2,043","22.7","23","2","7","1","2","3","1","0","0","0","1098","1413","77.7","5","82","2","0","68","25099","9001","261","318","82.1","618","704","87.8","216","361","59.8","23","19","1","0","3","0","0","6","5","0","0","1","0","0","907","4400","2331","12","14","1","11","2","971","8","11","6","54.5","5","45.5","18","11","15","1","2","7","19","36.8","12","26","15","11","31","49","74","0","85","49","63.4","DF"
"74","Cameron Humphreys",2028,"2","11","78.8","59.3","80","431","32","20","2023-2024","24","eng ENG","Rotherham Utd","eng Championship","25","2,028","22.5","23","2","1","0","1","1","0","0","0","0","596","756","78.8","4","53","2","0","47","11518","4280","209","247","84.6","322","371","86.8","58","117","49.6","11","10","0","0","0","1","0","2","2","0","0","0","0","0","431","2316","1159","9","6","1","10","5","472","2","5","4","80","1","20","20","11","14","6","0","15","21","71.4","6","26","17","9","32","52","104","1","35","24","59.3","DF"
"75","Adam Idah",1279,"3","23","78.1","36.6","29.2","222","3","6","2023-2024","22","ie IRL","Norwich City","eng Championship","28","1,279","14.2","12","16","1","6","1","7","5","1","1","0","185","237","78.1","7","7","3","0","19","2642","413","100","119","84","50","63","79.4","14","21","66.7","23","15","1","3","2","1","1","3","3","0","0","0","0","0","222","1383","556","24","17","11","41","12","264","65","24","7","29.2","16","66.7","6","5","1","4","1","0","6","0","6","13","1","12","3","9","14","0","15","26","36.6","FW"
"76","Conor Coady",700,"1","7","93.2","66.7","100","477","7","6","2023-2024","30","eng ENG","Leicester City","eng Championship","12","700","7.8","8","4","29","0","0","0","0","0","0","0","661","709","93.2","1","56","2","1","56","11735","4323","264","272","97.1","360","376","95.7","36","57","63.2","7","7","0","0","0","0","0","1","1","0","0","0","0","0","477","2344","1365","6","4","0","3","0","603","5","2","2","100","0","0","6","3","2","4","0","3","4","75","1","7","6","1","7","13","25","1","14","7","66.7","DF"
"77","Emil Riis Jakobsen",1284,"3","20","56.7","33.3","35.5","262","1","6","2023-2024","25","dk DEN","Preston","eng Championship","21","1,284","14.3","16","5","0","6","2","8","6","0","0","0","157","277","56.7","7","3","4","2","10","2119","339","85","120","70.8","35","66","53","14","29","48.3","20","15","0","1","1","2","1","3","2","0","0","0","0","1","262","1455","416","14","13","12","55","21","334","100","31","11","35.5","18","58.1","6","4","1","3","2","3","9","33.3","6","8","0","8","1","7","4","0","33","66","33.3","FW"
"78","Julio Pleguezuelo",1980,"2","18","80","48.9","66.7","723","32","25","2023-2024","26","es ESP","Plymouth Argyle","eng Championship","32","1,980","22","22","10","12","0","0","0","0","0","0","0","957","1196","80","3","64","0","0","57","19368","6804","262","311","84.2","587","640","91.7","102","215","47.4","18","14","1","0","1","2","0","2","2","0","0","0","0","0","723","3350","1640","9","7","0","10","6","850","2","12","8","66.7","3","25","25","17","17","7","1","14","30","46.7","16","26","15","11","32","57","90","1","45","47","48.9","DF"
"79","Jay Dasilva",2300,"5","81","82.9","32.4","58","914","13","41","2023-2024","25","wls WAL","Coventry City","eng Championship","37","2,300","25.6","25","12","9","0","3","3","0","0","0","0","1346","1624","82.9","49","84","31","15","126","20304","6565","763","839","90.9","486","584","83.2","62","130","47.7","81","70","8","2","0","1","0","5","5","0","0","0","0","0","914","4065","2096","50","32","9","28","19","1133","176","50","29","58","19","38","41","24","26","13","2","17","32","53.1","15","22","3","19","13","54","43","2","11","23","32.4","DF"
"80","Duncan Watmore",1694,"3","48","71.4","22.4","37.7","399","4","29","2023-2024","29","eng ENG","Millwall","eng Championship","34","1,694","18.8","18","16","3","3","1","4","3","0","0","0","284","398","71.4","17","15","20","3","37","3654","721","185","224","82.6","74","102","72.5","6","19","31.6","48","38","1","3","5","1","0","3","3","0","0","0","0","0","399","2855","1226","50","44","23","61","38","430","116","53","20","37.7","30","56.6","29","18","10","14","5","15","37","40.5","22","17","1","16","4","33","8","0","11","38","22.4","MF,FW"
"81","Axel Tuanzebe",1376,"4","23","85.9","54.2","58.8","615","24","26","2023-2024","25","cd COD","Ipswich Town","eng Championship","18","1,376","15.3","16","2","14","0","1","1","0","0","0","0","851","991","85.9","5","64","4","0","64","14822","5612","372","406","91.6","419","477","87.8","50","81","61.7","23","20","2","1","0","0","0","4","2","1","1","0","0","0","615","2908","1544","11","10","1","11","9","682","11","17","10","58.8","7","41.2","26","20","13","8","5","17","20","85","3","15","5","10","24","50","43","0","26","22","54.2","DF"
"82","Tyler Morton",2972,"13","101","85.4","35.7","52.2","1309","24","53","2023-2024","20","eng ENG","Hull City","eng Championship","39","2,972","33","35","4","1","3","5","8","3","0","0","0","1762","2064","85.4","46","132","32","5","148","29475","7232","862","925","93.2","683","751","90.9","165","273","60.4","101","73","20","4","2","0","2","13","10","2","1","0","0","0","1309","5114","2322","36","33","11","33","20","1666","86","46","24","52.2","20","43.5","53","32","21","29","3","26","55","47.3","29","52","14","38","24","77","43","0","15","27","35.7","MF"
