,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2431,Álvaro González,"2,898",2,18,83.4,53.7,50,884,53,38,2017-2018,27,es ESP,Villarreal,es La Liga,33,"2,898",32.2,32,1,0,0,2,2,0,0,0,0,1221,1464,83.4,8,84,5,2,90,25257,10399,413,456,90.6,598,663,90.2,203,322,63,18,17,0,0,0,0,1,2,2,0,0,0,0,0,884,4029,2244,9,7,1,5,3,1118,9,4,2,50,2,50,38,26,30,7,1,22,41,53.7,19,34,23,11,53,91,188,0,58,50,53.7,DF
2432,Jorge Molina,"2,786",11,88,58.1,39.1,35.8,755,7,18,2017-2018,35,es ESP,Getafe,es La Liga,36,"2,786",31,31,5,0,7,4,11,4,3,6,3,502,864,58.1,33,54,29,2,72,6546,1788,304,489,62.2,128,206,62.1,21,47,44.7,88,54,0,10,5,18,1,11,5,0,3,0,3,0,755,2942,1139,35,25,20,95,66,1002,234,67,24,35.8,43,64.2,18,10,3,6,9,4,27,14.8,23,25,4,21,7,25,27,0,97,151,39.1,FW
2433,Miguel Torres,673,1,6,81,41.7,0,154,13,16,2017-2018,31,es ESP,Málaga,es La Liga,8,673,7.5,8,0,6,0,0,0,0,0,0,0,248,306,81,2,17,1,1,25,4098,2180,118,127,92.9,101,125,80.8,22,42,52.4,6,3,2,0,0,0,1,1,1,0,0,0,0,0,154,674,345,3,4,0,3,0,187,5,1,0,0,1,100,16,13,13,3,0,6,14,42.9,8,9,7,2,13,29,35,0,5,7,41.7,DF
2434,Marco Asensio,"1,844",11,107,84,50,68.9,1080,9,26,2017-2018,21,es ESP,Real Madrid,es La Liga,32,"1,844",20.5,19,13,3,6,6,12,6,0,0,0,1062,1264,84,52,113,43,7,157,15960,3700,627,676,92.8,322,378,85.2,77,130,59.2,107,87,10,4,3,2,1,11,11,0,0,0,0,0,1080,7322,4179,135,98,22,32,25,1184,209,45,31,68.9,14,31.1,26,17,7,13,6,11,26,42.3,15,15,0,15,9,35,2,0,3,3,50,"FW,MF"
2435,Joaquín Correa,"1,193",5,51,81.7,44.4,53.3,476,2,15,2017-2018,22,ar ARG,Sevilla,es La Liga,21,"1,193",13.3,15,6,9,1,1,2,1,0,0,0,397,486,81.7,23,24,19,0,50,5850,1469,234,266,88,112,136,82.4,28,32,87.5,51,30,1,7,4,9,0,5,1,0,0,2,2,0,476,3008,1506,42,40,17,21,25,511,122,75,40,53.3,35,46.7,15,10,7,6,2,8,29,27.6,21,15,1,14,2,17,12,0,12,15,44.4,FW
2436,Burgui,"1,034",4,46,74.2,20,58.3,331,7,10,2017-2018,23,es ESP,Alavés,es La Liga,23,"1,034",11.5,12,11,4,1,0,1,1,0,0,0,271,365,74.2,18,32,15,1,46,4218,1500,149,183,81.4,91,122,74.6,22,34,64.7,46,36,0,2,3,4,1,4,3,0,1,0,0,0,331,2008,1061,35,17,14,23,17,348,75,36,21,58.3,15,41.7,10,5,2,4,4,2,6,33.3,4,5,0,5,7,17,1,0,2,8,20,"MF,FW"
2437,Jordi Alba,"2,744",11,64,85.8,41.7,69.7,1525,68,63,2017-2018,28,es ESP,Barcelona,es La Liga,33,"2,744",30.5,30,3,3,2,8,10,2,0,0,0,2074,2418,85.8,38,99,39,4,135,28727,8911,1320,1416,93.2,597,716,83.4,91,138,65.9,64,61,1,1,1,0,0,11,10,0,0,1,0,0,1525,5855,3128,58,53,13,30,14,1858,314,33,23,69.7,10,30.3,63,42,35,22,6,26,52,50,26,34,5,29,68,131,67,1,15,21,41.7,DF
2438,Álex Alegría,628,2,11,67.7,50,16.7,158,4,8,2017-2018,24,es ESP,Levante,es La Liga,9,628,7,8,1,1,0,0,0,0,0,0,0,111,164,67.7,3,10,2,0,8,1333,166,73,99,73.7,33,44,75,0,3,0,11,7,0,0,0,4,0,2,1,0,0,0,1,0,158,446,100,2,3,2,38,20,193,29,6,1,16.7,5,83.3,8,5,1,3,4,2,6,33.3,4,7,0,7,4,12,9,0,24,24,50,FW
2439,Franco Vázquez,"1,838",7,82,71.6,50.8,57.1,798,11,39,2017-2018,28,ar ARG,Sevilla,es La Liga,30,"1,838",20.4,22,8,4,4,6,10,4,0,0,0,655,915,71.6,41,74,24,5,117,9906,2769,367,448,81.9,213,280,76.1,46,85,54.1,82,67,0,3,5,4,3,7,6,0,1,0,0,0,798,4136,2040,66,49,13,52,60,913,182,56,32,57.1,24,42.9,39,32,16,15,8,6,34,17.6,28,20,2,18,11,50,11,0,33,32,50.8,MF
2440,Šime Vrsaljko,"1,696",4,21,68.2,67.7,47.8,512,36,48,2017-2018,25,hr CRO,Atlético Madrid,es La Liga,21,"1,696",18.8,19,2,5,0,4,4,0,0,0,0,608,891,68.2,13,29,16,9,48,9404,3391,335,406,82.5,221,318,69.5,36,110,32.7,21,17,3,0,0,0,1,4,4,0,0,0,0,0,512,2538,1279,50,31,3,13,12,572,112,23,11,47.8,12,52.2,48,30,25,17,6,26,40,65,14,24,8,16,36,84,63,0,44,21,67.7,DF
